revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
rising,48850,48869,19,31.826624952161893,33.444819978339424
sniffing,48870,48971,101,33.41298972374781,31.50448146046564
walking,48972,49097,125,125.73320832264069,29.401903351315212
sniffing,49098,49141,43,57.72923441333848,28.121693491688664
left_turning,49142,49162,20,110.19011894363231,31.341880840527704
sniffing,49163,49197,34,41.53946489161143,30.24244771346636
rising,49198,49224,26,62.66530300996536,29.611738051160227
sniffing,49225,49254,29,32.27349595041391,31.929705936384906
walking,49255,49319,64,167.5355766350031,33.108743344536364
sniffing,49320,49645,325,26.361219475453247,32.21306057009366
grooming,49646,51005,1359,19.138862536849263,33.12598751097121
rearing,51006,51015,9,23.800251200999313,33.47078208379355
hunching,51016,51055,39,20.37167220853476,33.0254864212614
grooming,51056,51610,554,26.38652296353915,31.52539051526448
climbing,51611,51670,59,16.735180700422298,36.90971357936426
hunching,51671,51730,59,17.818744239841255,35.95057276072593
grooming,51731,52300,569,20.540732798338638,32.142797155168495
hunching,52301,52590,289,22.66496168768395,32.65810706435267
rearing,52591,52650,59,29.051774462876487,33.5643382672329
sniffing,52651,52710,59,28.89229005341072,32.055589058986975
rising,52711,52795,84,19.360371744793365,31.034757180234493
rearing,52796,52810,14,15.966326307358667,31.080866239827106
grooming,52811,52865,54,16.55941749844408,32.460185336555035
hunching,52866,52895,29,18.42878568452481,31.043678833536482
grooming,52896,53245,349,25.840885866591567,31.21357275037659
sniffing,53246,53305,59,22.387438143856,34.71181109080796
grooming,53306,53425,119,17.597140379117807,36.68224662057308
hunching,53426,53485,59,19.823395830405232,36.87577959329397
grooming,53486,53600,114,22.960257862797643,36.354264976781465
rearing,53601,53660,59,25.54239144110999,32.120300095832704
hunching,53661,53775,114,30.50511960339911,33.62230273721814
grooming,53776,54480,704,25.846403305844543,30.24824096990629
rearing,54481,54490,9,38.527354633421325,31.968847861758928
grooming,54491,54695,204,23.432349098675818,30.109236813406152
rising,54696,54875,179,22.22573864905865,28.770998971008222
sniffing,54876,54935,59,20.323078302100274,28.645331339488596
grooming,54936,55155,219,23.584469764396342,30.39657391992492
rearing,55156,55210,54,20.19088597598924,29.64054686387936
sniffing,55211,55220,9,21.27988060618878,26.771049157858403
hunching,55221,55280,59,17.34062448240395,26.8642501875717
grooming,55281,55290,9,19.08344177406782,28.377030467483543
hunching,55291,55350,59,21.95726011880489,29.521934958601474
grooming,55351,55905,554,22.59866777634964,29.231679224548778
sniffing,55906,56025,119,23.05634190332732,28.07830876333959
hunching,56026,56050,24,14.957199206210827,27.155648025365675
rearing,56051,56140,89,16.494799331141905,27.33940902415927
sniffing,56141,56165,24,22.077243144719468,25.537480770583052
grooming,56166,56210,44,23.618094079006546,27.58220342130691
sniffing,56211,56400,189,21.58477302651535,27.200346269947957
rising,56401,56453,52,17.297950494548502,31.23684366324321
sniffing,56454,56481,27,36.127018307598135,29.959932565068573
walking,56482,56590,108,78.94620931784887,26.75552553580344
right_turning,56591,56640,49,53.665314279098645,30.965800163739004
hunching,56641,56700,59,19.37605582925538,32.86374241197631
climbing,56701,56760,59,13.682329462926507,35.37117428533461
rearing,56761,56770,9,47.59886505121731,33.64943275279154
left_turning,56771,56827,56,54.27211751987019,33.81941387614776
walking,56828,56878,50,112.03760019806207,31.55042230032939
stepping,56879,56931,52,91.84045069305444,33.232111202025166
rising,56932,56981,49,63.485254253959596,29.14504028007754
grooming,56982,57021,39,29.238901621426486,34.06834412830714
rising,57022,57105,83,38.728686278360954,29.291569287127334
climbing,57106,57150,44,38.16419801690896,48.79461891980404
sniffing,57151,57208,57,39.186560023798975,30.0241591480366
trotting,57209,57248,39,219.4532503479116,28.22487332281537
left_turning,57249,57360,111,127.29633771463708,27.695772983687593
sniffing,57361,57420,59,55.32881681017986,24.88735409749394
rising,57421,57425,4,70.52315093186982,26.125253806290168
sniffing,57426,57564,138,22.65615134772523,25.017327687703997
grooming,57565,57624,59,29.777052426595713,41.78526078834962
climbing,57625,57664,39,43.02930124634227,42.04366434297585
rising,57665,57699,34,21.302081953997146,27.518107644416297
sniffing,57700,57874,174,23.117745156605654,27.997921426468597
grooming,57875,57924,49,29.579763565639105,25.67776565976716
sniffing,57925,58344,419,21.622636232751834,26.14264872371731
rising,58345,58364,19,28.677643516468585,31.490287927601997
sniffing,58365,58500,135,20.60248040966759,28.93977525372717
pausing,58501,62101,3600,12.73784174965574,28.509908908213987
sniffing,62102,62214,112,18.042520508007716,28.867345579383034
grooming,62215,62249,34,19.605813588043745,25.794835085313142
sniffing,62250,62363,113,20.56463129718643,27.80378092850137
grooming,62364,62438,74,32.914553371874824,25.40766752121769
sniffing,62439,62498,59,20.361433687148676,22.904051346037672
grooming,62499,62523,24,28.079115357399544,24.141804494117697
