movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
right_turning,1.8106862824347265,20.0,24.395015,4125.228863157894,male,Night_Light-on,3
walking,1.41459865815213,4.0,13.75,24871.333333333332,male,Night_Light-on,3
stepping,0.780050117209603,3.0,40.0,26480.0,male,Night_Light-on,3
sniffing,33.24711017702692,111.0,67.47731891891894,739.7833418181818,male,Night_Light-on,3
rising,12.404009376768247,83.0,37.162059036144576,1042.5547524390245,male,Night_Light-on,3
hunching,1.960229569153666,12.0,41.33924166666667,7416.939681818181,male,Night_Light-on,3
rearing,6.971950529464069,34.0,47.14967058823529,2351.5232575757573,male,Night_Light-on,3
climbing,18.41403281868887,78.0,57.9801282051282,1018.8447272727274,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,18.531242421792903,17.0,323.96368823529406,3578.84691875,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.188262872847789,1.0,301.0,0.0,male,Night_Light-on,3
running,0.04391192522426448,0.0,0.0,0.0,female,Morning_Light-on,1
trotting,0.4924408757292516,1.0,8.0,0.0,female,Morning_Light-on,1
left_turning,3.1773414465842795,32.0,28.849325,2706.857803225807,female,Morning_Light-on,1
